,max_runtime,seed,itterations,ants,alpha,beta,rho,Q,tau0,exit_status,path
106,120,69,500,57.0,0.5,1.5,0.99,0.2,0.0001,"Time limit
",449237
107,120,69,500,57.0,0.5,2.0,0.99,0.2,0.0001,"Time limit
",263421
108,120,69,500,57.0,0.5,2.5,0.99,0.2,0.0001,"Time limit
",202282
109,120,69,500,57.0,0.5,3.0,0.99,0.2,0.0001,"Time limit
",167431
110,120,69,500,57.0,0.5,3.5,0.99,0.2,0.0001,"Improvement limit
",154316
111,120,69,500,57.0,0.5,4.0,0.99,0.2,0.0001,"Improvement limit
",149327
112,120,69,500,57.0,1.0,0.5,0.99,0.2,0.0001,"Improvement limit
",1431063
113,120,69,500,57.0,1.0,1.0,0.99,0.2,0.0001,"Improvement limit
",991266
114,120,69,500,57.0,1.0,1.5,0.99,0.2,0.0001,"Time limit
",282301
115,120,69,500,57.0,1.0,2.0,0.99,0.2,0.0001,"Time limit
",184763
116,120,69,500,57.0,1.0,2.5,0.99,0.2,0.0001,"Time limit
",158733
117,120,69,500,57.0,1.0,3.0,0.99,0.2,0.0001,"Time limit
",144511
118,120,69,500,57.0,1.0,3.5,0.99,0.2,0.0001,"Improvement limit
",141216
119,120,69,500,57.0,1.0,4.0,0.99,0.2,0.0001,"Improvement limit
",138960
120,120,69,500,57.0,1.5,0.5,0.99,0.2,0.0001,"Improvement limit
",1403082
121,120,69,500,57.0,1.5,1.0,0.99,0.2,0.0001,"Time limit
",510930
122,120,69,500,57.0,1.5,1.5,0.99,0.2,0.0001,"Time limit
",187432
123,120,69,500,57.0,1.5,2.0,0.99,0.2,0.0001,"Time limit
",149499
124,120,69,500,57.0,1.5,2.5,0.99,0.2,0.0001,"Time limit
",130013
125,120,69,500,57.0,1.5,3.0,0.99,0.2,0.0001,"Time limit
",128502
126,120,69,500,57.0,1.5,3.5,0.99,0.2,0.0001,"Time limit
",122730
127,120,69,500,57.0,1.5,4.0,0.99,0.2,0.0001,"Time limit
",123557
128,120,69,500,57.0,2.0,0.5,0.99,0.2,0.0001,"Improvement limit
",1434040
129,120,69,500,57.0,2.0,1.0,0.99,0.2,0.0001,"Time limit
",257266
130,120,69,500,57.0,2.0,1.5,0.99,0.2,0.0001,"Time limit
",147725
131,120,69,500,57.0,2.0,2.0,0.99,0.2,0.0001,"Time limit
",130379
132,120,69,500,57.0,2.0,2.5,0.99,0.2,0.0001,"Time limit
",124296
133,120,69,500,57.0,2.0,3.0,0.99,0.2,0.0001,"Time limit
",120868
134,120,69,500,57.0,2.0,3.5,0.99,0.2,0.0001,"Time limit
",122054
135,120,69,500,57.0,2.0,4.0,0.99,0.2,0.0001,"Time limit
",122851
136,120,69,500,57.0,2.5,0.5,0.99,0.2,0.0001,"Time limit
",1231358
137,120,69,500,57.0,2.5,1.0,0.99,0.2,0.0001,"Time limit
",155287
138,120,69,500,57.0,2.5,1.5,0.99,0.2,0.0001,"Time limit
",132989
139,120,69,500,57.0,2.5,2.0,0.99,0.2,0.0001,"Time limit
",130012
140,120,69,500,57.0,2.5,2.5,0.99,0.2,0.0001,"Time limit
",124596
141,120,69,500,57.0,2.5,3.0,0.99,0.2,0.0001,"Time limit
",119416
142,120,69,500,57.0,2.5,3.5,0.99,0.2,0.0001,"Time limit
",121562
143,120,69,500,57.0,2.5,4.0,0.99,0.2,0.0001,"Time limit
",118894
144,120,69,500,57.0,3.0,0.5,0.99,0.2,0.0001,"Improvement limit
",1427559
145,120,69,500,57.0,3.0,1.0,0.99,0.2,0.0001,"Time limit
",142523
146,120,69,500,57.0,3.0,1.5,0.99,0.2,0.0001,"Time limit
",132061
147,120,69,500,57.0,3.0,2.0,0.99,0.2,0.0001,"Improvement limit
",138404
148,120,69,500,57.0,3.0,2.5,0.99,0.2,0.0001,"Time limit
",125605
149,120,69,500,57.0,3.0,3.0,0.99,0.2,0.0001,"Improvement limit
",121233
150,120,69,500,57.0,3.0,3.5,0.99,0.2,0.0001,"Improvement limit
",122652
151,120,69,500,57.0,3.0,4.0,0.99,0.2,0.0001,"Time limit
",120208
152,120,69,500,57.0,3.5,0.5,0.99,0.2,0.0001,"Improvement limit
",1394243
153,120,69,500,57.0,3.5,1.0,0.99,0.2,0.0001,"Time limit
",133259
