,max_runtime,seed,itterations,ants,alpha,beta,rho,Q,tau0,exit_status,path
70,120,69,500,30.0,4.0,2.5,0.99,0.2,0.0001,"Improvement limit
",23979
71,120,69,500,30.0,4.0,3.0,0.99,0.2,0.0001,"Improvement limit
",23185
72,120,69,500,30.0,4.0,3.5,0.99,0.2,0.0001,"Improvement limit
",22833
73,120,69,500,30.0,4.0,4.0,0.99,0.2,0.0001,"Improvement limit
",23273
74,120,69,500,30.0,2.0,3.0,0.6400000000000001,0.2,0.0001,"Improvement limit
",22845
75,120,69,500,30.0,2.0,3.0,0.6725210478254342,0.2,0.0001,"Improvement limit
",23175
76,120,69,500,30.0,2.0,3.0,0.7066946246378438,0.2,0.0001,"Improvement limit
",22540
77,120,69,500,30.0,2.0,3.0,0.7426047022719447,0.2,0.0001,"Improvement limit
",22793
78,120,69,500,30.0,2.0,3.0,0.7803395195187859,0.2,0.0001,"Improvement limit
",23413
79,120,69,500,30.0,2.0,3.0,0.8199917989474527,0.2,0.0001,"Improvement limit
",23401
80,120,69,500,30.0,2.0,3.0,0.8616589747443807,0.2,0.0001,"Improvement limit
",22825
81,120,69,500,30.0,2.0,3.0,0.9054434321301255,0.2,0.0001,"Improvement limit
",23420
82,120,69,500,30.0,2.0,3.0,0.9514527589418899,0.2,0.0001,"Improvement limit
",23321
83,120,69,500,30.0,2.0,3.0,0.9998000100000001,0.2,0.0001,"Improvement limit
",22600
84,120,69,500,30.0,2.0,3.0,0.99,0.1,0.0001,"Improvement limit
",22654
85,120,69,500,30.0,2.0,3.0,0.99,0.325,0.0001,"Improvement limit
",22681
86,120,69,500,30.0,2.0,3.0,0.99,0.55,0.0001,"Improvement limit
",22965
87,120,69,500,30.0,2.0,3.0,0.99,0.775,0.0001,"Improvement limit
",24112
88,120,69,500,30.0,2.0,3.0,0.99,1.0,0.0001,"Improvement limit
",23257
89,120,69,500,30.0,2.0,3.0,0.99,0.2,1.0,"Improvement limit
",34074
90,120,69,500,30.0,2.0,3.0,0.99,0.2,0.01,"Improvement limit
",22388
91,120,69,500,30.0,2.0,3.0,0.99,0.2,0.001,"Improvement limit
",22402
92,120,69,500,30.0,2.0,3.0,0.99,0.2,0.001,"Improvement limit
",22402
93,120,69,500,30.0,2.0,3.0,0.99,0.2,0.0001,"Improvement limit
",22617
94,120,69,500,10.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",23320
95,120,69,500,20.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
96,120,69,500,30.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22062
97,120,69,500,40.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22662
98,120,69,500,50.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22662
99,120,69,500,60.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
100,120,69,500,70.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22336
101,120,69,500,80.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22385
102,120,69,500,90.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22337
103,120,69,500,100.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22385
104,120,69,500,20.0,0.5,0.5,0.99,0.2,0.0001,"Improvement limit
",114692
105,120,69,500,20.0,0.5,1.0,0.99,0.2,0.0001,"Improvement limit
",63091
106,120,69,500,20.0,0.5,1.5,0.99,0.2,0.0001,"Improvement limit
",41943
107,120,69,500,20.0,0.5,2.0,0.99,0.2,0.0001,"Improvement limit
",32740
108,120,69,500,20.0,0.5,2.5,0.99,0.2,0.0001,"Improvement limit
",28978
109,120,69,500,20.0,0.5,3.0,0.99,0.2,0.0001,"Improvement limit
",29699
110,120,69,500,20.0,0.5,3.5,0.99,0.2,0.0001,"Improvement limit
",25045
111,120,69,500,20.0,0.5,4.0,0.99,0.2,0.0001,"Improvement limit
",24927
112,120,69,500,20.0,1.0,0.5,0.99,0.2,0.0001,"Improvement limit
",52310
113,120,69,500,20.0,1.0,1.0,0.99,0.2,0.0001,"Improvement limit
",30920
114,120,69,500,20.0,1.0,1.5,0.99,0.2,0.0001,"Improvement limit
",28240
115,120,69,500,20.0,1.0,2.0,0.99,0.2,0.0001,"Improvement limit
",27636
116,120,69,500,20.0,1.0,2.5,0.99,0.2,0.0001,"Improvement limit
",23639
117,120,69,500,20.0,1.0,3.0,0.99,0.2,0.0001,"Improvement limit
",25489
118,120,69,500,20.0,1.0,3.5,0.99,0.2,0.0001,"Improvement limit
",24437
119,120,69,500,20.0,1.0,4.0,0.99,0.2,0.0001,"Improvement limit
",24401
120,120,69,500,20.0,1.5,0.5,0.99,0.2,0.0001,"Improvement limit
",26454
121,120,69,500,20.0,1.5,1.0,0.99,0.2,0.0001,"Improvement limit
",22899
122,120,69,500,20.0,1.5,1.5,0.99,0.2,0.0001,"Improvement limit
",24223
123,120,69,500,20.0,1.5,2.0,0.99,0.2,0.0001,"Improvement limit
",22668
124,120,69,500,20.0,1.5,2.5,0.99,0.2,0.0001,"Improvement limit
",22311
125,120,69,500,20.0,1.5,3.0,0.99,0.2,0.0001,"Improvement limit
",22467
126,120,69,500,20.0,1.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22126
127,120,69,500,20.0,1.5,4.0,0.99,0.2,0.0001,"Improvement limit
",22468
128,120,69,500,20.0,2.0,0.5,0.99,0.2,0.0001,"Improvement limit
",24830
129,120,69,500,20.0,2.0,1.0,0.99,0.2,0.0001,"Improvement limit
",22385
130,120,69,500,20.0,2.0,1.5,0.99,0.2,0.0001,"Improvement limit
",23086
131,120,69,500,20.0,2.0,2.0,0.99,0.2,0.0001,"Improvement limit
",23229
132,120,69,500,20.0,2.0,2.5,0.99,0.2,0.0001,"Improvement limit
",23486
133,120,69,500,20.0,2.0,3.0,0.99,0.2,0.0001,"Improvement limit
",22454
134,120,69,500,20.0,2.0,3.5,0.99,0.2,0.0001,"Improvement limit
",22699
135,120,69,500,20.0,2.0,4.0,0.99,0.2,0.0001,"Improvement limit
",22781
136,120,69,500,20.0,2.5,0.5,0.99,0.2,0.0001,"Improvement limit
",25731
137,120,69,500,20.0,2.5,1.0,0.99,0.2,0.0001,"Improvement limit
",24078
138,120,69,500,20.0,2.5,1.5,0.99,0.2,0.0001,"Improvement limit
",22990
139,120,69,500,20.0,2.5,2.0,0.99,0.2,0.0001,"Improvement limit
",23702
140,120,69,500,20.0,2.5,2.5,0.99,0.2,0.0001,"Improvement limit
",22610
141,120,69,500,20.0,2.5,3.0,0.99,0.2,0.0001,"Improvement limit
",23730
142,120,69,500,20.0,2.5,3.5,0.99,0.2,0.0001,"Improvement limit
",23053
143,120,69,500,20.0,2.5,4.0,0.99,0.2,0.0001,"Improvement limit
",23171
144,120,69,500,20.0,3.0,0.5,0.99,0.2,0.0001,"Improvement limit
",28960
145,120,69,500,20.0,3.0,1.0,0.99,0.2,0.0001,"Improvement limit
",24922
146,120,69,500,20.0,3.0,1.5,0.99,0.2,0.0001,"Improvement limit
",24687
147,120,69,500,20.0,3.0,2.0,0.99,0.2,0.0001,"Improvement limit
",23785
148,120,69,500,20.0,3.0,2.5,0.99,0.2,0.0001,"Improvement limit
",23767
149,120,69,500,20.0,3.0,3.0,0.99,0.2,0.0001,"Improvement limit
",23435
150,120,69,500,20.0,3.0,3.5,0.99,0.2,0.0001,"Improvement limit
",23431
151,120,69,500,20.0,3.0,4.0,0.99,0.2,0.0001,"Improvement limit
",22992
152,120,69,500,20.0,3.5,0.5,0.99,0.2,0.0001,"Improvement limit
",28942
153,120,69,500,20.0,3.5,1.0,0.99,0.2,0.0001,"Improvement limit
",25438
154,120,69,500,20.0,3.5,1.5,0.99,0.2,0.0001,"Improvement limit
",25367
155,120,69,500,20.0,3.5,2.0,0.99,0.2,0.0001,"Improvement limit
",23308
156,120,69,500,20.0,3.5,2.5,0.99,0.2,0.0001,"Improvement limit
",24884
157,120,69,500,20.0,3.5,3.0,0.99,0.2,0.0001,"Improvement limit
",23908
158,120,69,500,20.0,3.5,3.5,0.99,0.2,0.0001,"Improvement limit
",22815
159,120,69,500,20.0,3.5,4.0,0.99,0.2,0.0001,"Improvement limit
",22903
160,120,69,500,20.0,4.0,0.5,0.99,0.2,0.0001,"Improvement limit
",31413
161,120,69,500,20.0,4.0,1.0,0.99,0.2,0.0001,"Improvement limit
",26158
162,120,69,500,20.0,4.0,1.5,0.99,0.2,0.0001,"Improvement limit
",25349
163,120,69,500,20.0,4.0,2.0,0.99,0.2,0.0001,"Improvement limit
",24533
164,120,69,500,20.0,4.0,2.5,0.99,0.2,0.0001,"Improvement limit
",24199
