name,points,path,signal,time,avg_run,avg_iiopt,score,call_str
fl1577,788.5,23045,Time limit,140.8,95.32584,0.0776637415,3.58,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.9 0.4 4.450244992662213e-08
fl1577,788.5,23432,Time limit,138.65,93.51553,0.07543508844,5.32,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.1 4.450244992662213e-08
fl1577,788.5,23222,Time limit,139.79,94.77562,0.07678380952,4.37,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.2 4.450244992662213e-08
fl1577,788.5,23222,Time limit,140.08,94.97541,0.07685429592,4.37,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.3 4.450244992662213e-08
fl1577,788.5,23359,Time limit,138.64,93.67115,0.0749625034,4.99,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.4 4.450244992662213e-08
fl1577,788.5,23755,Time limit,393.39,393.35102,0.09187294036,6.77,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 788.5 3 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23755,Time limit,297.66,297.6275,0.09444108968,6.77,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 591.375 3 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23755,Time limit,199.19,199.15294,0.09526200254,6.77,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 394.25 3 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23282,Time limit,187.85,142.70887,0.07902999492,4.64,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 197.125 3 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23045,Time limit,138.77,93.56985,0.07480487075,3.58,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23561,Time limit,147.81,101.82548,0.08957098639,5.9,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 1 1 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23295,Time limit,140.3,94.80181,0.07850985374,4.7,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 1 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23304,Time limit,137.11,91.76561,0.07304856463,4.74,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 1 3 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23245,Time limit,136.56,91.08755,0.0687892449,4.48,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 1 4 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23297,Time limit,146.09,100.58048,0.08642857483,4.71,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 2 1 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23209,Time limit,139.46,94.62005,0.07574666667,4.31,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 2 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23150,Time limit,136.92,91.8802,0.07222706122,4.05,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 2 3 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23105,Time limit,134.96,90.11319,0.06774579592,3.85,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 2 4 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23366,Time limit,146.83,101.17915,0.08685402041,5.02,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 1 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23045,Time limit,139.44,94.09688,0.07456821769,3.58,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23262,Time limit,136.18,91.3747,0.07054145578,4.55,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 3 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23032,Time limit,135.81,90.95318,0.06844668027,3.52,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 4 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23138,Time limit,144.18,98.98102,0.08358561565,4.0,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 4 1 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23122,Time limit,138.89,94.0658,0.07545707143,3.92,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 4 2 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23165,Time limit,135.32,90.76731,0.06985207823,4.12,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 4 3 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23139,Time limit,133.99,89.73737,0.06563916667,4.0,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 4 4 0.9 0.5 4.450244992662213e-08
fl1577,788.5,23344,Time limit,139.0,94.05919,0.07536815306,4.92,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.99 0.1 4.450244992662213e-08
fl1577,788.5,23109,Time limit,139.24,94.13403,0.07578860544,3.87,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.99 0.2 4.450244992662213e-08
fl1577,788.5,23140,Time limit,139.71,94.52633,0.07518589796,4.0,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.99 0.3 4.450244992662213e-08
fl1577,788.5,23140,Time limit,139.62,94.51752,0.07597903061,4.0,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.99 0.4 4.450244992662213e-08
fl1577,788.5,23231,Time limit,138.5,93.58138,0.07495945238,4.41,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.95 0.1 4.450244992662213e-08
fl1577,788.5,23231,Time limit,139.61,94.35425,0.07544241837,4.41,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.95 0.2 4.450244992662213e-08
fl1577,788.5,23432,Time limit,139.02,93.7816,0.07458327211,5.32,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.95 0.3 4.450244992662213e-08
fl1577,788.5,23158,Time limit,138.97,94.19963,0.0751167619,4.09,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.95 0.4 4.450244992662213e-08
fl1577,788.5,23432,Time limit,138.67,93.92808,0.07469366327,5.32,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.9 0.1 4.450244992662213e-08
fl1577,788.5,23403,Time limit,141.14,95.40408,0.07854855102,5.19,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.9 0.2 4.450244992662213e-08
fl1577,788.5,23303,Time limit,139.79,94.59333,0.07561588095,4.74,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.9 0.3 4.450244992662213e-08
fl1577,788.5,23045,Time limit,138.94,94.01552,0.07451053061,3.58,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.9 0.4 4.450244992662213e-08
fl1577,788.5,23432,Time limit,140.2,94.76221,0.07635123469,5.32,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.1 4.450244992662213e-08
fl1577,788.5,23222,Time limit,139.65,94.72403,0.07593016327,4.37,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.2 4.450244992662213e-08
fl1577,788.5,23222,Time limit,138.29,93.71459,0.07329840816,4.37,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.3 4.450244992662213e-08
fl1577,788.5,23359,Time limit,140.91,95.10684,0.07831302381,4.99,./aco_2opt_wc 120 ./problems/fl1577.tsp 69 500 98.5625 3 2 0.8 0.4 4.450244992662213e-08
