name,points,path,signal,time,avg_run,avg_iiopt,score,call_str
d198,198,15911,Improvement limit,26.3,13.28034,0.0004108346624,0.83,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.1 2.661662740714124e-07
d198,198,15920,Improvement limit,12.48,6.37142,0.0004152185346,0.89,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.2 2.661662740714124e-07
d198,198,15889,Improvement limit,19.67,9.97113,0.0004101358586,0.69,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.3 2.661662740714124e-07
d198,198,15882,Improvement limit,35.54,17.92483,0.0004033481221,0.65,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.4 2.661662740714124e-07
d198,198,15897,Improvement limit,73.78,37.18225,0.0004140069784,0.74,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 198 2 3 0.9 0.2 2.661662740714124e-07
d198,198,15884,Improvement limit,27.92,14.14117,0.0004178084388,0.66,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 148.5 2 3 0.9 0.2 2.661662740714124e-07
d198,198,15890,Improvement limit,21.2,10.71796,0.0004160724063,0.7,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.9 0.2 2.661662740714124e-07
d198,198,15942,Improvement limit,6.93,3.51133,0.0004139499856,1.03,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 49.5 2 3 0.9 0.2 2.661662740714124e-07
d198,198,15959,Improvement limit,4.34,2.19822,0.0004321198502,1.13,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 24.75 2 3 0.9 0.2 2.661662740714124e-07
d198,198,15962,Improvement limit,16.05,8.19207,0.0004733016058,1.15,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 1 1 0.9 0.2 2.661662740714124e-07
d198,198,16012,Improvement limit,12.14,6.18803,0.0004413502235,1.47,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 1 2 0.9 0.2 2.661662740714124e-07
d198,198,15926,Improvement limit,11.62,5.91557,0.0004229910974,0.93,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 1 3 0.9 0.2 2.661662740714124e-07
d198,198,15988,Improvement limit,12.53,6.36892,0.0004160353535,1.32,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 1 4 0.9 0.2 2.661662740714124e-07
d198,198,15903,Improvement limit,29.39,14.87234,0.0004260661719,0.78,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 1 0.9 0.2 2.661662740714124e-07
d198,198,15889,Improvement limit,27.39,13.85767,0.0004161111111,0.69,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 2 0.9 0.2 2.661662740714124e-07
d198,198,15890,Improvement limit,21.27,10.73531,0.0004184953271,0.7,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.9 0.2 2.661662740714124e-07
d198,198,15899,Improvement limit,15.27,7.73722,0.0004142837466,0.75,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 4 0.9 0.2 2.661662740714124e-07
d198,198,15903,Improvement limit,30.9,15.5989,0.0003976833525,0.78,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 3 1 0.9 0.2 2.661662740714124e-07
d198,198,15895,Improvement limit,19.55,9.94098,0.0003879667677,0.73,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 3 2 0.9 0.2 2.661662740714124e-07
d198,198,15899,Improvement limit,24.79,12.55695,0.0003752507102,0.75,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 3 3 0.9 0.2 2.661662740714124e-07
d198,198,15876,Improvement limit,26.17,13.30041,0.0003813093623,0.61,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 3 4 0.9 0.2 2.661662740714124e-07
d198,198,15906,Improvement limit,23.09,11.70929,0.0004067980661,0.8,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 4 1 0.9 0.2 2.661662740714124e-07
d198,198,15927,Improvement limit,16.26,8.28882,0.0003838298649,0.93,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 4 2 0.9 0.2 2.661662740714124e-07
d198,198,15866,Improvement limit,34.53,17.43801,0.0003487753913,0.54,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 4 3 0.9 0.2 2.661662740714124e-07
d198,198,15850,Improvement limit,11.75,5.97964,0.000384307998,0.44,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 4 4 0.9 0.2 2.661662740714124e-07
d198,198,15904,Improvement limit,18.11,9.15901,0.0004198295038,0.79,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.99 0.1 2.661662740714124e-07
d198,198,15911,Improvement limit,25.6,12.93599,0.0004187315341,0.83,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.99 0.2 2.661662740714124e-07
d198,198,15958,Improvement limit,11.18,5.6917,0.0004192711039,1.13,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.99 0.3 2.661662740714124e-07
d198,198,15940,Improvement limit,16.43,8.33474,0.000415582451,1.01,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.99 0.4 2.661662740714124e-07
d198,198,15910,Improvement limit,24.04,12.13892,0.0004118219594,0.82,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.95 0.1 2.661662740714124e-07
d198,198,15928,Improvement limit,22.53,11.41859,0.0004154683679,0.94,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.95 0.2 2.661662740714124e-07
d198,198,15937,Improvement limit,26.09,13.1633,0.0004212590521,0.99,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.95 0.3 2.661662740714124e-07
d198,198,15916,Improvement limit,22.26,11.23734,0.0004126434254,0.86,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.95 0.4 2.661662740714124e-07
d198,198,15888,Improvement limit,23.02,11.66988,0.0004066516447,0.68,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.9 0.1 2.661662740714124e-07
d198,198,15890,Improvement limit,21.32,10.76366,0.0004206282451,0.7,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.9 0.2 2.661662740714124e-07
d198,198,15932,Improvement limit,17.4,8.8103,0.0004145936639,0.96,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.9 0.3 2.661662740714124e-07
d198,198,15880,Improvement limit,41.14,20.75374,0.0004059845118,0.63,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.9 0.4 2.661662740714124e-07
d198,198,15911,Improvement limit,26.12,13.20451,0.0004089505582,0.83,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.1 2.661662740714124e-07
d198,198,15920,Improvement limit,12.51,6.3757,0.0004153918551,0.89,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.2 2.661662740714124e-07
d198,198,15889,Improvement limit,19.52,9.89325,0.0004069730303,0.69,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.3 2.661662740714124e-07
d198,198,15882,Improvement limit,35.41,17.84622,0.0004009243261,0.65,./aco_2opt_wc 120 ./problems/d198.tsp 69 500 99.0 2 3 0.8 0.4 2.661662740714124e-07
