name,points,path,signal,time,avg_run,avg_iiopt,score,call_str
ch130,130,6179,Improvement limit,9.44,4.82226,0.0001266437206,1.13,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.1 1.0150841504760744e-06
ch130,130,6167,Improvement limit,6.0,3.07904,0.0001366037831,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.2 1.0150841504760744e-06
ch130,130,6191,Improvement limit,6.68,3.42172,0.0001357531674,1.33,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.3 1.0150841504760744e-06
ch130,130,6191,Improvement limit,6.71,3.43603,0.0001356782805,1.33,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.8 0.4 1.0150841504760744e-06
ch130,130,6156,Improvement limit,5.88,3.01067,0.0001466784876,0.75,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 2 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6179,Improvement limit,12.83,6.48553,0.0001411421502,1.13,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 97.5 2 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6218,Improvement limit,3.13,1.59849,0.0001457245421,1.77,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 65.0 2 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6203,Improvement limit,2.53,1.28162,0.0001440228365,1.52,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 32.5 2 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6167,Improvement limit,2.32,1.16768,0.000138711263,0.93,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 16.25 2 3 0.99 0.1 1.0150841504760744e-06
ch130,130,6177,Improvement limit,8.86,4.5072,0.0001778413238,1.1,./aco_2opt_wc 120 ./problems/ch130.tsp 69 500 130 1 1 0.99 0.1 1.0150841504760744e-06
