name,points,path,signal,time,avg_run,avg_iiopt,score,call_str
rat783,391.5,9161,Time limit,120.12,61.94308,0.009173417187,4.03,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.9 0.4 2.3751891541262618e-07
rat783,391.5,9148,Time limit,120.93,62.23279,0.008868643293,3.88,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.1 2.3751891541262618e-07
rat783,391.5,9157,Time limit,120.4,61.9695,0.008714934451,3.99,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.2 2.3751891541262618e-07
rat783,391.5,9155,Time limit,121.81,62.82071,0.009026407012,3.96,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.3 2.3751891541262618e-07
rat783,391.5,9155,Time limit,121.15,62.53352,0.008864356199,3.96,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.8 0.4 2.3751891541262618e-07
rat783,391.5,9266,Time limit,123.22,74.75495,0.01009538517,5.22,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 391.5 4 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9294,Time limit,128.71,74.10438,0.009805751341,5.54,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 293.625 4 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9258,Time limit,123.3,68.29412,0.009912937436,5.13,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 195.75 4 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9206,Time limit,121.3,64.01155,0.009397806701,4.54,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 97.875 4 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9131,Time limit,121.66,62.47999,0.00900815498,3.69,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9524,Time limit,121.03,62.44895,0.01129215545,8.15,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 1 1 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9437,Time limit,121.99,62.88756,0.01047513281,7.17,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 1 2 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9411,Time limit,122.11,62.75166,0.01021145625,6.87,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 1 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9347,Time limit,122.81,63.32214,0.009462044207,6.14,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 1 4 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9349,Time limit,122.05,63.19364,0.01045831667,6.17,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 2 1 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9325,Time limit,120.74,62.33905,0.01002793281,5.89,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 2 2 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9277,Time limit,120.03,61.78434,0.009574124479,5.35,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 2 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9252,Time limit,122.04,62.62296,0.009227007622,5.06,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 2 4 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9258,Time limit,121.34,62.60941,0.009905745833,5.13,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 3 1 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9202,Time limit,122.28,62.95918,0.009538039634,4.5,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 3 2 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9218,Time limit,122.15,62.50546,0.009172698171,4.68,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 3 3 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9171,Time limit,121.56,62.56973,0.008857091463,4.14,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 3 4 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9210,Time limit,120.63,62.3107,0.009819611979,4.59,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 1 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9226,Time limit,120.15,61.8735,0.009557502083,4.77,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 2 0.9 0.1 2.3751891541262618e-07
rat783,391.5,9131,Time limit,122.53,63.29336,0.009117233232,3.69,./aco_2opt_wc 120 ./problems/rat783.tsp 69 500 48.9375 4 3 0.9 0.1 2.3751891541262618e-07
